CustomerID,Recency,Frequency,Monetary,Cluster
15157.0,4,103,1408.73,Cluster #2
15158.0,45,4,119.76,Cluster #1
15159.0,2,583,14334.960000000001,Cluster #2
15160.0,357,3,51.96,Cluster #1
15163.0,18,27,278.77,Cluster #0
15164.0,69,95,759.08,Cluster #0
15165.0,373,20,362.7,Cluster #1
15167.0,321,37,134.4,Cluster #1
15168.0,26,4,58.86,Cluster #1
15172.0,9,97,1385.88,Cluster #2
15174.0,323,10,120.63,Cluster #1
15175.0,72,21,212.5,Cluster #1
15178.0,260,3,40.5,Cluster #1
15179.0,18,75,1533.79,Cluster #2
15180.0,367,6,87.5,Cluster #1
15181.0,66,9,194.99999999999997,Cluster #1
15182.0,154,28,605.85,Cluster #0
15184.0,29,55,283.45,Cluster #0
15185.0,70,14,139.92000000000002,Cluster #1
15186.0,14,16,349.85,Cluster #0
15187.0,2,69,1994.24,Cluster #2
15189.0,1,118,5114.18,Cluster #2
15192.0,120,38,618.6,Cluster #0
15193.0,61,11,336.95,Cluster #1
15194.0,3,252,5099.79,Cluster #2
15197.0,11,28,451.11,Cluster #0
15198.0,92,10,193.64,Cluster #1
15199.0,59,8,418.70000000000005,Cluster #1
15201.0,87,68,1116.54,Cluster #0
15203.0,26,137,1757.4,Cluster #2
15204.0,357,5,157.5,Cluster #1
15205.0,85,30,425.25,Cluster #0
15206.0,10,9,420.29999999999995,Cluster #0
15208.0,1,26,442.57,Cluster #2
15210.0,225,16,211.2,Cluster #1
15211.0,60,41,670.9100000000001,Cluster #0
15212.0,241,4,62.0,Cluster #1
15213.0,319,24,328.35,Cluster #1
15214.0,2,101,1497.14,Cluster #2
15215.0,47,26,494.24,Cluster #0
15216.0,88,1,33.0,Cluster #1
15218.0,11,127,3102.65,Cluster #2
15219.0,176,3,152.8,Cluster #1
15220.0,52,106,1560.45,Cluster #0
15221.0,366,2,162.60000000000002,Cluster #1
15223.0,226,17,444.55,Cluster #1
15224.0,358,12,244.13,Cluster #1
15225.0,234,19,344.70000000000005,Cluster #1
15226.0,311,7,128.91,Cluster #1
15227.0,37,45,891.78,Cluster #0
15228.0,66,102,2337.55,Cluster #0
15230.0,239,23,429.6,Cluster #1
15232.0,113,22,358.06,Cluster #0
15234.0,277,13,187.88,Cluster #1
15235.0,218,130,2015.51,Cluster #0
15236.0,299,15,321.05,Cluster #1
15237.0,2,90,1252.38,Cluster #2
15238.0,29,45,747.23,Cluster #0
15239.0,10,47,749.67,Cluster #0
15240.0,45,60,1168.8,Cluster #0
15241.0,67,96,1347.01,Cluster #0
15243.0,74,22,316.68,Cluster #0
15244.0,65,31,565.17,Cluster #0
15245.0,134,70,1490.76,Cluster #0
15246.0,238,30,458.1,Cluster #0
15247.0,122,3,111.19999999999999,Cluster #1
15249.0,32,332,6298.46,Cluster #2
15251.0,91,18,1307.12,Cluster #0
15252.0,36,44,740.78,Cluster #0
15253.0,16,50,847.29,Cluster #0
15254.0,127,16,253.32,Cluster #1
15255.0,67,46,865.35,Cluster #0
15256.0,149,6,98.45,Cluster #1
15257.0,283,2,40.2,Cluster #1
15258.0,169,23,386.76,Cluster #0
15260.0,100,69,1595.27,Cluster #0
15261.0,135,19,254.82,Cluster #1
15262.0,324,9,161.95000000000002,Cluster #1
15263.0,107,11,139.51,Cluster #1
15264.0,64,23,393.74,Cluster #0
15265.0,151,60,1076.52,Cluster #0
15266.0,338,3,47.7,Cluster #1
15269.0,24,1,118.80000000000001,Cluster #1
15270.0,16,24,842.0500000000001,Cluster #0
15271.0,7,247,2183.04,Cluster #2
15272.0,57,50,502.26,Cluster #0
15274.0,4,46,681.77,Cluster #2
15275.0,38,32,473.29,Cluster #0
15276.0,66,45,95.38,Cluster #1
15277.0,47,11,241.98,Cluster #1
15279.0,355,16,240.45,Cluster #1
15280.0,172,15,87.62,Cluster #1
15281.0,59,113,1900.68,Cluster #0
15286.0,50,3,240.55,Cluster #1
15287.0,22,19,414.69,Cluster #0
15288.0,43,80,2074.12,Cluster #0
15289.0,29,53,689.46,Cluster #0
15290.0,5,129,3920.12,Cluster #2
15291.0,26,61,2234.16,Cluster #2
15292.0,201,19,111.69,Cluster #1
15296.0,51,166,2874.4700000000003,Cluster #2
15297.0,10,38,624.94,Cluster #0
15298.0,2,167,3106.88,Cluster #2
15300.0,64,26,454.44,Cluster #0
15301.0,51,204,3478.54,Cluster #2
15303.0,290,25,444.42,Cluster #1
15304.0,61,13,242.60000000000002,Cluster #1
15306.0,64,48,854.02,Cluster #0
15307.0,96,7,119.20000000000002,Cluster #1
15308.0,274,14,218.25,Cluster #1
15311.0,1,1912,17712.96,Cluster #2
15312.0,75,46,843.25,Cluster #0
15313.0,110,1,52.0,Cluster #1
15314.0,199,23,314.05,Cluster #1
15315.0,64,32,475.21999999999997,Cluster #0
15318.0,4,30,284.9,Cluster #0
15319.0,284,13,145.0,Cluster #1
15320.0,44,34,189.03,Cluster #0
15321.0,71,80,2062.64,Cluster #0
15322.0,86,38,606.66,Cluster #0
15325.0,104,48,161.74,Cluster #0
15326.0,334,29,311.71,Cluster #1
15327.0,53,7,125.1,Cluster #1
15329.0,39,49,830.95,Cluster #0
15330.0,32,2,29.759999999999998,Cluster #1
15332.0,370,29,1266.86,Cluster #0
15333.0,208,11,238.0,Cluster #1
15334.0,157,97,340.87,Cluster #0
15335.0,54,34,161.72,Cluster #0
15339.0,66,82,528.71,Cluster #0
15341.0,81,8,732.96,Cluster #0
15342.0,130,23,391.14,Cluster #0
15343.0,87,11,153.7,Cluster #1
15344.0,32,12,187.79000000000002,Cluster #1
15345.0,46,13,230.39000000000001,Cluster #1
15346.0,333,17,252.42000000000002,Cluster #1
15347.0,366,4,81.60000000000001,Cluster #1
15348.0,72,9,158.04,Cluster #1
15349.0,158,63,357.46,Cluster #0
15350.0,373,5,115.65,Cluster #1
15351.0,12,202,1632.8600000000001,Cluster #2
15353.0,255,54,548.27,Cluster #0
15355.0,29,11,189.3,Cluster #1
15356.0,31,495,2680.48,Cluster #2
15358.0,5,521,7616.46,Cluster #2
15360.0,40,13,427.93,Cluster #0
15361.0,362,5,139.8,Cluster #1
15363.0,373,15,310.1,Cluster #1
15364.0,96,28,675.59,Cluster #0
15365.0,26,104,2115.7200000000003,Cluster #2
15366.0,75,39,529.94,Cluster #0
15367.0,57,86,1690.8500000000001,Cluster #0
15370.0,71,80,1495.2,Cluster #0
15373.0,8,100,1400.01,Cluster #2
15374.0,129,1,25.200000000000003,Cluster #1
15376.0,40,108,1081.01,Cluster #0
15379.0,169,176,3192.81,Cluster #0
15380.0,9,14,268.54,Cluster #0
15381.0,268,5,143.1,Cluster #1
15382.0,15,272,5136.82,Cluster #2
15384.0,170,39,591.91,Cluster #0
15385.0,40,10,142.46,Cluster #1
15386.0,186,30,370.74,Cluster #0
15388.0,270,10,140.54,Cluster #1
15392.0,5,77,1374.49,Cluster #2
15393.0,16,12,231.86,Cluster #0
15394.0,10,74,1743.69,Cluster #2
15395.0,326,5,74.55000000000001,Cluster #1
15396.0,113,12,204.28,Cluster #1
15397.0,290,6,94.0,Cluster #1
15398.0,16,70,1283.63,Cluster #2
15399.0,1,48,768.97,Cluster #2
15400.0,128,5,208.6,Cluster #1
15402.0,149,34,396.81,Cluster #0
15405.0,189,5,128.84,Cluster #1
15406.0,31,42,331.79,Cluster #0
15407.0,34,134,652.74,Cluster #0
15408.0,264,24,121.98,Cluster #1
15410.0,84,106,2612.19,Cluster #0
15411.0,26,78,1022.2,Cluster #0
15412.0,171,7,49.79,Cluster #1
15414.0,10,33,675.45,Cluster #0
15415.0,313,42,465.09000000000003,Cluster #0
15416.0,65,165,2990.0,Cluster #2
15417.0,85,28,508.8,Cluster #0
15419.0,25,6,84.74,Cluster #1
15421.0,59,49,856.94,Cluster #0
15422.0,323,6,97.7,Cluster #1
15423.0,38,1,7.5,Cluster #1
15424.0,254,15,304.14,Cluster #1
15426.0,19,258,1196.07,Cluster #2
15427.0,33,280,1254.35,Cluster #2
15428.0,15,5,75.06,Cluster #1
15429.0,27,77,321.68,Cluster #0
15432.0,23,10,171.19,Cluster #1
15433.0,214,41,533.3,Cluster #0
15434.0,8,50,833.86,Cluster #2
15435.0,22,25,109.94,Cluster #1
15436.0,12,276,911.15,Cluster #2
15437.0,262,43,183.71,Cluster #1
15438.0,131,23,137.13,Cluster #1
15440.0,55,59,307.18,Cluster #0
15443.0,2,337,2677.03,Cluster #2
15444.0,9,201,1253.81,Cluster #2
15445.0,264,3,68.1,Cluster #1
15447.0,331,8,129.67,Cluster #1
15448.0,313,24,405.04,Cluster #1
15449.0,26,57,903.26,Cluster #0
15450.0,30,28,388.94,Cluster #0
15452.0,30,53,492.83,Cluster #0
15453.0,2,260,1160.12,Cluster #2
15454.0,362,24,157.2,Cluster #1
15456.0,283,54,356.17,Cluster #0
15457.0,262,57,217.17,Cluster #0
15458.0,25,6,142.92,Cluster #1
15460.0,354,51,167.16,Cluster #1
15462.0,94,9,144.6,Cluster #1
15463.0,29,6,119.3,Cluster #1
15464.0,338,133,713.25,Cluster #0
15465.0,20,51,1854.59,Cluster #2
15466.0,85,56,324.58,Cluster #0
15467.0,9,51,499.93,Cluster #0
15468.0,51,19,377.91,Cluster #0
15469.0,50,16,282.1,Cluster #0
15471.0,2,70,356.13,Cluster #2
15472.0,113,72,335.15999999999997,Cluster #0
15475.0,77,28,406.31,Cluster #0
15478.0,40,34,862.19,Cluster #0
15480.0,116,37,579.25,Cluster #0
15482.0,16,33,2176.88,Cluster #2
15483.0,161,80,192.76,Cluster #0
15484.0,1,156,2513.27,Cluster #2
15485.0,30,63,1388.46,Cluster #0
15489.0,23,40,746.39,Cluster #0
15491.0,95,123,2358.59,Cluster #0
15492.0,28,29,504.73999999999995,Cluster #0
15493.0,33,227,1216.8600000000001,Cluster #2
15494.0,21,106,1040.08,Cluster #2
15497.0,18,9,498.0,Cluster #0
15498.0,3,454,11199.47,Cluster #2
15500.0,8,53,837.13,Cluster #2
15502.0,16,161,3505.42,Cluster #2
15503.0,363,64,122.59,Cluster #1
15504.0,81,13,52.83,Cluster #1
15505.0,53,69,1903.86,Cluster #0
15506.0,23,150,738.21,Cluster #2
15507.0,172,36,296.76,Cluster #0
15508.0,189,82,771.13,Cluster #0
15511.0,12,129,530.93,Cluster #2
15512.0,156,7,121.0,Cluster #1
15513.0,33,239,8215.22,Cluster #2
15514.0,12,149,2024.0,Cluster #2
15516.0,45,14,53.93,Cluster #1
15517.0,233,25,246.72,Cluster #1
15518.0,64,196,1700.88,Cluster #2
15520.0,2,17,320.7,Cluster #0
15521.0,40,164,1946.36,Cluster #2
15522.0,33,54,326.65,Cluster #0
15523.0,84,7,88.51,Cluster #1
15525.0,2,144,568.47,Cluster #2
15526.0,33,2,9.14,Cluster #1
15527.0,19,138,1481.39,Cluster #2
15528.0,254,23,153.43,Cluster #1
15529.0,23,647,3618.93,Cluster #2
15530.0,22,89,1067.92,Cluster #2
15531.0,8,200,1677.6000000000001,Cluster #2
15532.0,25,216,1091.39,Cluster #2
15533.0,19,68,504.42,Cluster #0
15535.0,173,50,251.8,Cluster #0
15537.0,163,22,86.02,Cluster #1
15539.0,7,40,478.46,Cluster #0
15540.0,11,14,185.22,Cluster #0
15541.0,114,29,85.13000000000001,Cluster #1
15543.0,288,27,117.91,Cluster #1
15544.0,9,256,3479.21,Cluster #2
15545.0,54,73,229.37,Cluster #0
15547.0,7,642,3895.23,Cluster #2
15549.0,77,100,1184.01,Cluster #0
15550.0,4,55,474.38,Cluster #2
15551.0,37,20,270.87,Cluster #0
15552.0,217,17,90.12,Cluster #1
15553.0,60,51,382.63,Cluster #0
15554.0,278,9,130.4,Cluster #1
15555.0,12,852,4015.59,Cluster #2
15556.0,24,28,201.37,Cluster #0
15557.0,29,15,276.26,Cluster #0
15561.0,12,22,520.19,Cluster #0
15563.0,22,99,1120.83,Cluster #2
15565.0,50,5,123.66000000000001,Cluster #1
15567.0,19,3,59.7,Cluster #1
15568.0,3,52,724.39,Cluster #2
15569.0,132,19,59.160000000000004,Cluster #1
15570.0,7,259,3204.18,Cluster #2
15571.0,12,52,558.05,Cluster #0
15572.0,5,191,1745.99,Cluster #2
15573.0,32,86,414.3,Cluster #0
15574.0,178,139,438.65000000000003,Cluster #0
15576.0,38,35,576.33,Cluster #0
15577.0,151,34,209.53,Cluster #1
15578.0,162,12,119.15,Cluster #1
15579.0,69,37,209.85,Cluster #0
15581.0,131,136,603.9300000000001,Cluster #0
15582.0,25,43,663.01,Cluster #0
15584.0,24,112,567.46,Cluster #0
15585.0,177,30,439.4,Cluster #0
15587.0,50,5,305.28,Cluster #1
15589.0,256,25,413.73,Cluster #1
15592.0,47,22,314.66,Cluster #0
15593.0,71,5,199.8,Cluster #1
15594.0,16,95,1648.5,Cluster #2
15596.0,101,64,1109.14,Cluster #0
15597.0,35,22,324.57,Cluster #0
15598.0,53,13,223.68,Cluster #1
15599.0,27,47,653.6899999999999,Cluster #0
15601.0,11,345,5198.57,Cluster #2
15602.0,8,28,619.7,Cluster #0
15604.0,52,17,216.39,Cluster #1
15605.0,36,53,944.5300000000001,Cluster #0
15606.0,61,72,2570.92,Cluster #0
15607.0,337,12,87.76,Cluster #1
15608.0,60,48,800.16,Cluster #0
15609.0,184,14,268.78000000000003,Cluster #1
15610.0,52,6,112.46000000000001,Cluster #1
15611.0,10,27,682.71,Cluster #0
15612.0,36,5,180.15,Cluster #1
15615.0,10,374,8027.4800000000005,Cluster #2
15618.0,33,43,739.951,Cluster #0
15619.0,11,1,99.60000000000001,Cluster #1
15620.0,57,80,1207.95,Cluster #0
15621.0,4,9,202.01000000000002,Cluster #0
15622.0,43,155,3050.79,Cluster #2
15623.0,141,15,229.43,Cluster #1
15624.0,117,29,511.5,Cluster #0
15625.0,104,56,1161.42,Cluster #0
15626.0,75,43,562.56,Cluster #0
15628.0,5,144,2584.34,Cluster #2
15630.0,45,53,977.75,Cluster #0
15632.0,16,147,2874.85,Cluster #2
15634.0,17,14,227.65,Cluster #0
15636.0,90,22,589.5600000000001,Cluster #0
15637.0,53,15,223.36,Cluster #1
15639.0,134,17,178.02,Cluster #1
15640.0,4,409,7973.33,Cluster #2
15641.0,105,111,1749.32,Cluster #0
15643.0,192,22,433.95000000000005,Cluster #0
15644.0,166,228,732.09,Cluster #0
15645.0,19,48,481.51000000000005,Cluster #0
15646.0,158,29,364.57000000000005,Cluster #0
15648.0,204,19,465.20000000000005,Cluster #1
15651.0,37,29,491.65999999999997,Cluster #0
15652.0,91,17,293.09000000000003,Cluster #1
15653.0,116,4,48.0,Cluster #1
15654.0,9,13,380.91,Cluster #0
15655.0,243,29,465.57,Cluster #0
15656.0,45,35,569.4,Cluster #0
15657.0,23,1,30.0,Cluster #1
15658.0,190,29,583.85,Cluster #0
15659.0,44,4,77.85,Cluster #1
15660.0,25,82,1470.24,Cluster #2
15661.0,317,3,19.8,Cluster #1
15663.0,106,8,124.1,Cluster #1
15664.0,51,15,311.43,Cluster #0
15665.0,168,102,1887.45,Cluster #0
15667.0,40,13,301.32,Cluster #0
15669.0,40,27,437.0,Cluster #0
15670.0,297,11,157.15,Cluster #1
15671.0,26,60,1179.81,Cluster #0
15673.0,88,122,2054.26,Cluster #0
15674.0,73,101,1823.6100000000001,Cluster #0
15675.0,81,13,216.16,Cluster #1
15676.0,19,174,2787.22,Cluster #2
15677.0,49,30,580.93,Cluster #0
15678.0,53,11,290.3,Cluster #1
15679.0,24,102,690.98,Cluster #0
15680.0,9,70,1153.39,Cluster #2
15681.0,25,52,1358.16,Cluster #0
15683.0,117,9,152.95,Cluster #1
15687.0,9,133,2344.23,Cluster #2
15689.0,120,8,238.8,Cluster #1
15690.0,4,16,201.48,Cluster #0
15692.0,28,12,191.04,Cluster #1
15694.0,8,52,2436.7599999999998,Cluster #2
15695.0,267,20,357.81,Cluster #1
15696.0,33,146,2235.91,Cluster #2
15699.0,18,13,201.0,Cluster #0
15700.0,172,79,551.43,Cluster #0
15701.0,2,204,1175.66,Cluster #2
15703.0,265,5,211.5,Cluster #1
15704.0,140,96,1778.3700000000001,Cluster #0
15705.0,201,1,19.5,Cluster #1
15706.0,65,40,714.16,Cluster #0
15707.0,35,193,793.76,Cluster #2
15708.0,41,228,2667.2200000000003,Cluster #2
15709.0,284,4,69.65,Cluster #1
15712.0,9,44,842.9,Cluster #2
15713.0,143,14,266.6,Cluster #1
15714.0,12,29,254.53,Cluster #0
15716.0,146,111,824.64,Cluster #0
15717.0,234,7,150.3,Cluster #1
15719.0,33,895,4631.62,Cluster #2
15720.0,24,118,423.03000000000003,Cluster #0
15721.0,12,82,458.90000000000003,Cluster #0
15722.0,36,48,847.4200000000001,Cluster #0
15723.0,365,36,137.0,Cluster #1
15724.0,201,11,218.25,Cluster #1
15725.0,15,31,382.25,Cluster #0
15727.0,17,269,3889.91,Cluster #2
15729.0,213,5,85.0,Cluster #1
15730.0,66,61,943.91,Cluster #0
15732.0,212,13,280.2,Cluster #1
15733.0,283,7,112.4,Cluster #1
15734.0,115,15,376.35,Cluster #1
15737.0,15,58,948.85,Cluster #0
15738.0,19,147,3804.94,Cluster #2
15739.0,66,3,77.6,Cluster #1
15740.0,49,8,126.80000000000001,Cluster #1
15743.0,16,68,565.76,Cluster #0
15744.0,78,1,6.959999999999999,Cluster #1
15745.0,19,53,928.5400000000001,Cluster #0
15746.0,134,27,182.96,Cluster #1
15747.0,13,82,631.09,Cluster #0
15748.0,40,19,134.41,Cluster #1
15750.0,3,272,2171.15,Cluster #2
15752.0,40,402,2594.4700000000003,Cluster #2
15754.0,51,28,458.57,Cluster #0
15755.0,10,122,2059.84,Cluster #2
15756.0,61,183,454.41,Cluster #0
15757.0,66,42,672.88,Cluster #0
15758.0,25,9,205.25,Cluster #1
15759.0,297,4,77.24000000000001,Cluster #1
15762.0,65,31,482.95000000000005,Cluster #0
15763.0,32,38,602.87,Cluster #0
15764.0,88,158,2602.27,Cluster #2
15766.0,64,9,273.65999999999997,Cluster #1
15768.0,116,23,331.03,Cluster #0
15769.0,235,2,122.03999999999999,Cluster #1
15773.0,6,8,128.8,Cluster #1
15774.0,69,20,189.75,Cluster #1
15775.0,245,6,87.9,Cluster #1
15776.0,133,13,164.13,Cluster #1
15777.0,241,13,309.21000000000004,Cluster #1
15780.0,184,24,402.08,Cluster #0
15781.0,25,15,254.91,Cluster #0
15782.0,10,24,1351.38,Cluster #0
15783.0,11,10,165.62,Cluster #1
15785.0,33,64,1115.67,Cluster #0
15786.0,46,241,4164.45,Cluster #2
15787.0,26,188,752.56,Cluster #2
15789.0,358,22,297.65999999999997,Cluster #1
15790.0,10,28,143.43,Cluster #0
15791.0,44,65,1297.17,Cluster #0
15793.0,15,3,133.92000000000002,Cluster #1
15795.0,150,35,495.52,Cluster #0
15796.0,1,113,2047.21,Cluster #2
15799.0,76,87,715.04,Cluster #0
15800.0,107,109,588.69,Cluster #0
15801.0,46,60,997.85,Cluster #0
15803.0,51,5,154.86,Cluster #1
15804.0,1,226,3350.18,Cluster #2
15805.0,23,268,4665.85,Cluster #2
15806.0,46,27,671.22,Cluster #0
15807.0,50,45,798.1,Cluster #0
15808.0,306,165,2909.07,Cluster #0
15809.0,36,23,321.4,Cluster #0
15810.0,79,84,1307.23,Cluster #0
15811.0,22,119,1910.63,Cluster #2
15812.0,107,26,506.38000000000005,Cluster #0
15813.0,208,30,728.86,Cluster #0
15814.0,17,53,994.09,Cluster #0
15815.0,64,19,522.48,Cluster #0
15819.0,49,115,1728.57,Cluster #0
15820.0,320,16,116.97999999999999,Cluster #1
15821.0,44,52,396.86,Cluster #0
15822.0,3,27,627.02,Cluster #2
15825.0,172,17,199.44,Cluster #1
15826.0,56,59,1331.97,Cluster #0
15827.0,73,89,1463.24,Cluster #0
15829.0,99,41,517.8199999999999,Cluster #0
15830.0,38,33,459.5,Cluster #0
15831.0,58,51,392.02,Cluster #0
15832.0,254,53,821.49,Cluster #0
15834.0,70,240,1481.48,Cluster #2
15835.0,44,46,802.09,Cluster #0
15836.0,50,4,49.97,Cluster #1
15837.0,65,18,300.23,Cluster #0
15838.0,25,10,717.84,Cluster #0
15839.0,33,60,1022.21,Cluster #0
15840.0,59,24,317.8,Cluster #0
15841.0,73,37,735.0,Cluster #0
15843.0,304,5,80.70000000000002,Cluster #1
15844.0,46,10,108.83999999999999,Cluster #1
15845.0,18,119,2953.07,Cluster #2
15847.0,38,18,278.04,Cluster #0
15850.0,19,90,202.97,Cluster #0
15852.0,187,19,109.71000000000001,Cluster #1
15853.0,52,30,110.8,Cluster #1
15854.0,4,128,1986.7300000000002,Cluster #2
15855.0,137,80,712.24,Cluster #0
15856.0,4,540,9402.58,Cluster #2
15857.0,19,12,174.6,Cluster #1
15858.0,16,172,1175.8,Cluster #2
15860.0,41,126,754.76,Cluster #0
15861.0,12,524,2751.17,Cluster #2
15862.0,8,134,657.29,Cluster #2
15863.0,26,15,42.44,Cluster #1
15864.0,67,9,334.8,Cluster #1
15865.0,41,24,460.18,Cluster #0
15866.0,101,39,161.49,Cluster #1
15867.0,5,370,2253.3,Cluster #2
15869.0,277,14,119.4,Cluster #1
15870.0,33,72,334.69,Cluster #0
15872.0,15,104,268.2,Cluster #0
15874.0,64,82,1584.3500000000001,Cluster #0
15877.0,2,121,376.18,Cluster #2
15880.0,369,94,292.18,Cluster #0
15881.0,312,23,216.19,Cluster #1
15882.0,199,21,425.76000000000005,Cluster #1
15883.0,2,46,348.28,Cluster #2
15885.0,93,13,258.55,Cluster #1
15886.0,60,9,104.5,Cluster #1
15888.0,81,11,91.81,Cluster #1
15889.0,157,79,333.67,Cluster #0
15891.0,227,53,394.32,Cluster #0
15894.0,253,36,250.3,Cluster #1
15895.0,150,9,21.85,Cluster #1
15897.0,194,20,90.53,Cluster #1
15898.0,1,69,683.53,Cluster #2
15899.0,369,3,43.5,Cluster #1
15900.0,24,47,337.28,Cluster #0
15901.0,17,103,272.76,Cluster #0
15903.0,10,53,2050.44,Cluster #2
15904.0,8,27,128.23,Cluster #0
15906.0,20,138,1247.79,Cluster #2
15907.0,4,212,757.32,Cluster #2
15909.0,174,7,191.94,Cluster #1
15910.0,1,259,1154.23,Cluster #2
15912.0,178,18,254.67000000000002,Cluster #1
15916.0,16,131,1076.44,Cluster #2
15917.0,248,9,60.550000000000004,Cluster #1
15918.0,191,40,334.23,Cluster #0
15919.0,20,119,483.74,Cluster #0
15920.0,154,59,158.55,Cluster #0
15921.0,173,19,151.06,Cluster #1
15922.0,373,7,208.10000000000002,Cluster #1
15923.0,373,17,78.3,Cluster #1
15925.0,194,11,168.9,Cluster #1
15930.0,67,19,393.63,Cluster #0
15932.0,4,93,1591.41,Cluster #2
15933.0,21,70,1035.05,Cluster #0
15935.0,239,10,91.04,Cluster #1
15937.0,64,7,145.35,Cluster #1
15938.0,112,15,297.58,Cluster #1
15939.0,90,32,834.16,Cluster #0
15942.0,134,11,255.54,Cluster #1
15944.0,277,5,149.9,Cluster #1
15945.0,365,1,13.6,Cluster #1
15947.0,83,10,349.64,Cluster #1
15948.0,8,59,931.84,Cluster #2
15949.0,17,18,349.6,Cluster #0
15950.0,32,88,1586.91,Cluster #2
15951.0,9,35,583.27,Cluster #0
15952.0,34,76,670.0400000000001,Cluster #0
15953.0,15,82,955.93,Cluster #2
15955.0,24,169,3714.51,Cluster #2
15957.0,32,40,399.04,Cluster #0
15958.0,74,5,87.85,Cluster #1
15963.0,20,26,434.36,Cluster #0
15965.0,17,106,752.0,Cluster #2
15967.0,23,75,352.28,Cluster #0
15969.0,3,11,272.7,Cluster #0
15970.0,304,11,314.1,Cluster #1
15971.0,53,12,273.05,Cluster #1
15973.0,367,2,34.4,Cluster #1
15974.0,39,158,2880.81,Cluster #2
15975.0,84,24,371.01,Cluster #0
15976.0,165,90,375.78000000000003,Cluster #0
15977.0,17,49,633.32,Cluster #0
15978.0,77,44,942.58,Cluster #0
15980.0,89,29,1250.0,Cluster #0
15981.0,25,84,2328.48,Cluster #2
15983.0,22,103,1119.91,Cluster #2
15984.0,3,240,1815.66,Cluster #2
15985.0,123,26,569.1800000000001,Cluster #0
15986.0,30,11,126.11999999999999,Cluster #1
15987.0,12,115,506.44,Cluster #2
15988.0,19,22,112.13,Cluster #1
15990.0,44,45,604.01,Cluster #0
15992.0,4,2,27.04,Cluster #1
15993.0,9,505,2248.68,Cluster #2
15994.0,55,29,342.37,Cluster #0
15996.0,88,109,792.23,Cluster #0
15998.0,37,454,2464.11,Cluster #2
16003.0,30,93,1628.8700000000001,Cluster #2
16005.0,12,188,470.06,Cluster #2
16006.0,211,8,101.4,Cluster #1
16007.0,48,373,1592.6200000000001,Cluster #2
16008.0,24,31,428.26,Cluster #0
16009.0,22,67,665.1600000000001,Cluster #0
16010.0,246,79,392.4,Cluster #0
16011.0,8,204,3224.48,Cluster #2
16012.0,35,85,984.87,Cluster #0
16013.0,8,41,869.9,Cluster #2
16014.0,38,130,554.58,Cluster #0
16015.0,4,175,566.85,Cluster #2
16016.0,3,210,1246.56,Cluster #2
16017.0,47,30,172.03,Cluster #0
16018.0,39,24,332.46,Cluster #0
16019.0,47,135,2397.83,Cluster #2
16020.0,17,43,707.01,Cluster #0
16022.0,260,65,532.28,Cluster #0
16023.0,46,90,548.86,Cluster #0
16024.0,12,60,224.39,Cluster #0
16025.0,30,27,423.15999999999997,Cluster #0
16026.0,43,32,236.09,Cluster #0
16027.0,137,4,64.75,Cluster #1
16029.0,66,18,1324.35,Cluster #0
16030.0,310,27,312.85,Cluster #1
16031.0,92,89,434.05,Cluster #0
16033.0,6,1006,6909.12,Cluster #2
16034.0,196,21,407.1,Cluster #1
16036.0,87,51,607.69,Cluster #0
16037.0,270,36,675.4200000000001,Cluster #0
16038.0,8,24,431.98,Cluster #0
16040.0,65,50,1018.86,Cluster #0
16042.0,22,65,1095.27,Cluster #0
16043.0,38,31,598.74,Cluster #0
16045.0,120,72,1133.4,Cluster #0
16048.0,373,8,256.44,Cluster #1
16049.0,40,290,973.99,Cluster #2
16050.0,174,5,77.48,Cluster #1
16052.0,54,31,303.54,Cluster #0
16053.0,33,70,1075.45,Cluster #0
16054.0,145,55,608.5600000000001,Cluster #0
16055.0,221,5,78.0,Cluster #1
16056.0,45,57,485.85,Cluster #0
16057.0,16,105,1955.47,Cluster #2
16059.0,66,164,1303.51,Cluster #0
16062.0,10,54,571.52,Cluster #0
16063.0,260,23,335.32,Cluster #1
16065.0,365,71,317.84000000000003,Cluster #0
16066.0,17,82,1085.74,Cluster #2
16070.0,22,33,852.15,Cluster #0
16071.0,45,19,299.29,Cluster #0
16072.0,288,7,138.15,Cluster #1
16076.0,3,118,2002.96,Cluster #2
16078.0,284,1,79.2,Cluster #1
16079.0,17,7,98.34,Cluster #1
16080.0,82,10,217.16,Cluster #1
16081.0,56,205,2321.37,Cluster #2
16083.0,101,22,606.14,Cluster #0
16084.0,299,35,397.58,Cluster #0
16085.0,23,156,852.4,Cluster #2
16086.0,59,30,794.0600000000001,Cluster #0
16091.0,155,18,315.06,Cluster #1
16092.0,115,48,752.5600000000001,Cluster #0
16093.0,107,1,17.0,Cluster #1
16094.0,12,52,847.93,Cluster #0
16096.0,264,8,124.62,Cluster #1
16097.0,240,6,110.4,Cluster #1
16098.0,88,54,1107.51,Cluster #0
16099.0,50,39,731.9,Cluster #0
16101.0,71,74,1261.7,Cluster #0
16102.0,42,53,1562.74,Cluster #0
16103.0,80,24,644.6,Cluster #0
16104.0,62,26,239.41,Cluster #0
16105.0,249,11,165.6,Cluster #1
16106.0,66,6,108.38,Cluster #1
16107.0,29,15,577.9000000000001,Cluster #0
16108.0,85,46,811.58,Cluster #0
16109.0,219,11,208.32,Cluster #1
16110.0,45,334,1232.15,Cluster #2
